Twitter Handle,Twitter ID,Full Name,Person/Company,Number of followers,Number of friends,Number of total tweets,Description,Location (raw),Profile Image URL,Insider Score,Listening,Emergence Score,Age of account (days),Tweets per day,First Name,Last Name,Location (continent),Location (country),Location (region),Location (sub_region),Related Website,Insider Blogs,StackOverflow,Instagram,Pinterest,YouTube,Google+,SlideShare,LinkedIn,Quora,AngelList,Facebook,Community Id,Community Name,Facebook ID
Karte23Map23,1615446594,Karte23,company,147,57,7210,#Data | #BigData | #Mapping | #GIS | #Startup,Berlin | Mountain View,http://pbs.twimg.com/profile_images/378800000176211632/0a50cf5808ed8eea3fcd740119b33b9a_normal.png,1,2,0.001358254,748,9,,Karte23,North America,United States of America,Massachusetts,Berlin,,,,,,,,,https://www.linkedin.com/pub/vijay-karte/23/423/a42,,,,4,,
omnim2m,2485676966,Omni M2M,company,4521,4820,259,Pioneers in M2M / BigData / SmartDevices and IoT for today's #SmartCities,"Bellevue, WA",http://pbs.twimg.com/profile_images/524661948185448448/JT4UBQdY_normal.jpeg,1,1,0.002241556,457,0,,M2M,North America,United States of America,Washington,,http://omnim2m.com,http://omnim2m.com/feed/,,,,,,,http://fr.linkedin.com/in/stevencberry1,,,,4,,
giocante,2938183474,Sophie Giocante,person,311,68,14661,"HR manager, feminist, musician, wife of two boys, baseball fan","Houston, Texas",http://pbs.twimg.com/profile_images/547338209684758528/Kb9MNrJR_normal.png,1,0,0.004578062,230,63,Sophie,Giocante,North America,United States of America,Texas,Houston,,,,,,,,,http://au.linkedin.com/in/sophiefraser,,,,4,,
BeyondResearch_,3017567280,BeyondResearch,company,105,213,410,BeyondResearch is an information services company that uses visual classification technology to provide information and insight for business critical decisions.,"Houston, TX",http://pbs.twimg.com/profile_images/565917318341861379/PPmumGJy_normal.jpeg,1,2,0.005982129,178,2,,BeyondResearch,North America,United States of America,Texas,Houston,http://BeyondResearch.com,http://www.beyondresearch.com/feed/,,,,,,,http://ke.linkedin.com/in/paulokumu,,,,3,,
TechTim220,2881103174,Tim Christy,person,31,51,1017,"Interests in Technology, Networks, Training, Education, Big Data, Security, Business Intelligence, Collaboration, and Gadgets","Greater Seattle Area, WA",http://pbs.twimg.com/profile_images/555503783522729984/NYQ4z0Od_normal.jpeg,1,3,0.003648262,285,3,Tim,Christy,North America,United States of America,Washington,,http://www.quickstart.com/why-quickstart,,,,,,,,http://www.linkedin.com/in/timothypchristy,,,,3,,
CodeForJC,2205605588,Code For Jersey City,company,461,55,325,"We are a nonpartisan, #CivicTech, volunteer community group that collaborates with local government + community partners. @CodeForAmerica's Official #JerseyCity","Jersey City, New Jersey, USA",http://pbs.twimg.com/profile_images/565990058818150401/95IliZ2Y_normal.png,1,0,0.001623406,627,0,,City,North America,United States of America,New Jersey,,http://www.codeforjc.org,,,,,,,,http://www.linkedin.com/in/kevindelancer,,,,4,,
AngieMcData,1722718345,Angie McAllister,person,252,526,266,Improving teaching and learning with big data,New York City,http://pbs.twimg.com/profile_images/594189920563953665/NOs5yQAL_normal.jpg,1,13,0.001438399,706,0,Angie,McAllister,North America,United States of America,New York,New York City,http://www.linkedin.com/in/drangiemcallister,,,,,,,,http://www.linkedin.com/in/drangiemcallister,,,,3,,
lmurrayb,3091286462,Lynne Murray,person,74,137,264,Program Director for IBM Guardium data security and privacy solutions. Views are my own.,Boston area,http://pbs.twimg.com/profile_images/577610698643021824/JqDshzxo_normal.jpeg,1,5,0.007410891,146,1,Lynne,Murray,North America,United States of America,Massachusetts,Boston,,,,,,,,,https://uk.linkedin.com/in/murraylynne,,,,3,,
NeuvooCincinnat,2978048469,Neuvoo Cincinnati,company,878,688,14830,Looking for a job in Cincinnati? Check out our website http://t.co/SFF5nD7euI Any question? Tweet us at @Neuvoo,"Cincinnati, OH",http://pbs.twimg.com/profile_images/555361829765931009/P71Gj8RN_normal.png,1,0,0.005094447,208,71,,Cincinnati,North America,United States of America,Ohio,Cincinnati,http://neuvoo.com/,,,,,,,,https://www.linkedin.com/pub/daniel-conde/36/779/3b6,,,,4,,
cmosaic,706675855,Mosaic Web Apps,company,171,407,858,"Agile web applications and CMS development based on Symfony2, Drupal and Prestashop.",Barcelona,http://pbs.twimg.com/profile_images/517975739375681536/StLzBwYx_normal.png,1,4,0.00090534,1116,0,,Apps,North America,United States of America,New York,Barcelona,http://www.consultoriamosaic.com/,,,,,,,,,,,,3,,
esofge,206196557,Erik Sofge,person,936,184,917,"I'm a tech, science and culture writer. I've written for Popular Mechanics, Popular Science, Slate. And I love robots, because I am weak, and they are strong.",Massachusetts,http://pbs.twimg.com/profile_images/378800000370839681/3a9beeb51446c6b2efbcdd40cddbfcb7_normal.jpeg,1,2,0.000574281,1753,0,Erik,Sofge,North America,United States of America,Massachusetts,Boston,,,,,,,https://plus.google.com/108712790591488661889,,http://uk.linkedin.com/pub/morgan-jeffery/78/96a/9b4,,,http://www.facebook.com/585881995,3,,
WashingtonCOG,1260583621,WashingtonCOG,company,694,610,3900,"The Washington Coalition for Open Government is a broad-based, nonpartisan, nonprofit advocate for the people’s right to access government information.",Washington State,http://pbs.twimg.com/profile_images/438370983611604992/mhV6b1wd_normal.jpeg,1,1,0.001149529,881,4,,WashingtonCOG,North America,United States of America,Washington,,http://www.washingtoncog.org,http://washingtoncog.org/feed/,,,,,,,https://www.linkedin.com/in/kpassey,,,,3,,
idryman,59170412,Felix Chern,person,182,78,1810,"Objective-C, C, Perl, Emacs Lisp hacker.",Los Angeles,http://pbs.twimg.com/profile_images/326582996/___73_normal.jpg,1,0,0.000454921,2209,0,Felix,Chern,North America,United States of America,California,Los Angeles,http://dryman.github.com,http://www.idryman.org/atom.xml,,,,,,,,,,http://www.facebook.com/100000060836757,2,,
TrillmaticRT,3020219882,Trillmatic.com Promo,company,1078,2,46757,"Promo page for @BeenTrillmatic. Also a source for Music Business & Journalism, Street Art, Hip Hop, Online Marketing & the new digital frontier for creatives.",Made in Texas,http://pbs.twimg.com/profile_images/566743772596158464/kUEK9XjB_normal.jpeg,1,0,0.006064802,176,265,,Promo,North America,United States of America,Texas,Schertz,http://Trillmatic.com,http://www.trillmatic.com/feed/,,,,,,,https://ca.linkedin.com/pub/joanne-clark/b6/871/607,,,,3,,
catalyzeio,1273052268,Catalyze,company,813,886,1534,"#HIPAACompliant cloud computing for healthcare. Compliant platform, mobile backend, and HL7 integrations. #BaaS #SaaS @travisjgood @mohan2020 @markolschesky","Madison, WI",http://pbs.twimg.com/profile_images/559919051690872833/_gEnEhRn_normal.png,1,13,0.001155967,876,1,,Catalyze,North America,United States of America,Wisconsin,,http://catalyze.io,,,,,,,,http://ca.linkedin.com/pub/musa-ayar/6/791/151,,,,3,,
MDInsiderCorp,2435645071,MD Insider,company,1806,44,320,Big-Data Enabled Physician Performance and Cost Transparency,"Santa Monica, CA",http://pbs.twimg.com/profile_images/453928687226740736/J7gfrWcP_normal.jpeg,1,0,0.002099913,487,0,,Insider,North America,United States of America,California,,http://www.mdinsider.com,,,,,,,,https://ca.linkedin.com/pub/courtney-leary/40/104/269,,,,3,,
THW_videos,2871533031,The HRIS World Vids,company,137,68,17344,Videos from our YouTube Playlists,Global,http://pbs.twimg.com/profile_images/531978499486011392/ebPdga6b_normal.jpeg,1,2,0.003833935,272,63,,Vids,North America,United States of America,Texas,Bounce,http://www.thehrisworld.com,,,,,,,,http://tr.linkedin.com/in/edaazaroglu,,,,3,,
DeputyDavid,1908810038,David Deputy,person,47,29,27,Intersection of global tax policy and administration with analytics and big data,"Philadelphia, PA",http://pbs.twimg.com/profile_images/378800000866581385/ZUC8iV8f_normal.jpeg,1,7,0.001490097,682,0,David,Deputy,North America,United States of America,Pennsylvania,Philadelphia,http://www.linkedin.com/in/ddeputy/,,,,,,,,http://www.linkedin.com/in/ddeputy,,,,1,,
IncaTrades,2849670044,SupperTimeInc,company,191,466,5870,"Obeying Newtons laws of motion. Was into #bigdata before it was a hashtag. The past, present and future is in #gametheory. Advocate of impulsive irreverence.",Australia and USA,http://pbs.twimg.com/profile_images/606590550792232960/9fpk4pvb_normal.jpg,1,4,0.003416823,304,19,,SupperTimeInc,North America,United States of America,Illinois,Brookfield,,,,,,,,,,,,,3,,
TechSalut,2889886097,eHealthTechnologies,company,103,74,751,#eHealth #Health #Salut #Salud #Medicina #tech #eSalut #eSalud #telemedicina #mHealth #TeleHealth #IoT,Barcelona,http://pbs.twimg.com/profile_images/536655579771449344/7FnkL6Ji_normal.jpeg,1,2,0.004033682,259,2,,eHealthTechnologies,North America,United States of America,New York,Barcelona,,,,,,,,,http://fr.linkedin.com/pub/julien-venne/47/833/639,,,,3,,
bigdatacognitn,1830352927,Big Data Cognition,company,48,133,57,We offer pre-built data analysis software and services to help businesses analyze peta-bytes of data and build competitive advantage.,"Atlanta,GA",http://pbs.twimg.com/profile_images/378800000429518309/ccac5c9a5e9b9b2381f3db4c9a08c097_normal.jpeg,1,25,0.001450864,701,0,,Cognition,North America,United States of America,Georgia,Atlanta,http://www.bigdatacognition.com,http://cognibyte.com/feed/,,,,,,,http://in.linkedin.com/in/dibbhatt,,,,2,,
jon_maiman,2915914671,Jon Maiman,person,48,107,629,Brocade Systems Engineer,"Pittsburgh, PA",http://abs.twimg.com/sticky/default_profile_images/default_profile_5_normal.png,1,5,0.004345678,241,2,Jon,Maiman,North America,United States of America,Pennsylvania,,http://www.brocade.com,,,,,,,,,,,,3,,
Reed_Percussion,2820120687,Reed @percussion.com,person,63,131,313,"Technology industry pioneer, senior Cloud, SaaS & Big Data executive, network security expert & Ethical Hacker, technology law expert, Maker, husband, father","Woburn, MA",http://pbs.twimg.com/profile_images/583250551124713472/h7Zsyl9P_normal.png,1,1,0.003411686,304,1,Reed,@percussion.com,North America,United States of America,Massachusetts,,http://www.percussion.com,,,,,,,,,,,,3,,
blimpyacht,609279241,Bryan Reinero,person,168,64,258,"Software Engineer, Developer Advocate at MongoDB, father and a humble polymath","California, USA",http://pbs.twimg.com/profile_images/576065992184336384/kgFU64aP_normal.jpeg,1,1,0.000877848,1150,0,Bryan,Reinero,North America,United States of America,California,Los Angeles,http://bryanreinero.com,http://bryanreinero.com/feed/,,,,,,,http://www.linkedin.com/pub/bryan-reinero/4/7b7/940,,,http://www.facebook.com/1713090478,2,,
InsightDataEng,2414763086,Data Engineering,company,229,63,122,Insight Data Engineering Fellows Program: Your bridge to a career in big data,"Palo Alto, CA",http://pbs.twimg.com/profile_images/449257185743093760/OEi5jUzh_normal.png,1,12,0.00204462,500,0,,Engineering,North America,United States of America,California,,http://insightdataengineering.com,,,,,,,,http://in.linkedin.com/in/amitkgarg,,,,2,,
doolyk_bigdata,3189809547,doolyk,company,90,396,44,"doolyk is the first and unique NOSQL connector that integrates QlikView® and Qlik Sense® with Hadoop, validated by QlikTech with Technology Partnership.",Milan - Dallas,http://pbs.twimg.com/profile_images/590426296687144962/jYNvQdkI_normal.png,1,3,0.010046794,111,0,,doolyk,North America,United States of America,Texas,Dallas,http://doolyk.com,,,,,,,,http://ie.linkedin.com/pub/charlotte-hamel/3/908/551,,,,4,,
fuzzcode,3146522762,Toni Ortega,person,1181,990,408,I move fast and break things. Hearts not excluded.,New York City,http://pbs.twimg.com/profile_images/611396455949926401/kVzuvyjH_normal.jpg,1,1,0.00900252,122,3,Toni,Ortega,North America,United States of America,New York,New York City,http://www.freecodecamp.com/fuzzcode,,,,,,,,https://za.linkedin.com/pub/brigitte-smith/bb/104/68,,,,3,,
LauraNeumanExec,1355374194,Laura Neuman,person,2639,1212,1481,"Public Servant, Business Leader, Mom and Wife! By authority: Friends of Laura Neuman, Bernadette Norrington","Annapolis, Maryland",http://pbs.twimg.com/profile_images/548271359332057089/cveEgvQn_normal.jpeg,1,2,0.001197643,846,1,Laura,Neuman,North America,United States of America,Maryland,Baltimore,http://www.lauraneuman.com,,,,,,,,http://www.linkedin.com/pub/laura-neuman/2b/7/202,,,,4,,
DetroitData,2154238632,DetroitData,company,282,361,421,"Collaborate, compile, & share #opendata for effective community-based decision making in Detroit #detroitdata","Detroit, MI",http://pbs.twimg.com/profile_images/413192950307246080/xegc5zwF_normal.png,1,4,0.001556102,654,0,,DetroitData,North America,United States of America,Michigan,,http://detroitdata.org,,,,,,,,http://ca.linkedin.com/pub/mahamadu-lenseni-pmp-cbip-cdmp/6/982/45,,,,2,,
justinjlockhar1,2949609096,J.J.L.,company,346,511,10680,Who am I? let's just call me a sentient and we'll continue from there. Supporter of the Venus Project.,"Solano County,California",http://pbs.twimg.com/profile_images/597923330956480512/M1mYZ-Wv_normal.jpg,1,0,0.004705699,224,47,,J.J.L.,North America,United States of America,California,Los Angeles,http://www.thevenusproject.com,,,,,,,,https://ca.linkedin.com/pub/louie-l/58/95b/265,,,,4,,
pm_analytics,2822273016,Paras,company,29,105,112,"Healthcare, Big Data, A.I, and Math =)","Austin, Texas",http://pbs.twimg.com/profile_images/513368045842989056/kNO3h71U_normal.png,1,7,0.003203314,323,0,,Paras,North America,United States of America,Texas,Houston,,,,,,,,,http://pa.linkedin.com/in/joshkern,,,,1,,
AstronusTech,3088201721,Astronus Consulting,company,35,172,194,Proud technology partner and VAR offering streamlined data protection consulting & procurement. The best in next-gen data solutions.,United States,http://pbs.twimg.com/profile_images/580302035242762240/oMpo7WFJ_normal.jpg,1,9,0.007165128,151,1,,Consulting,North America,United States of America,,,http://www.astronusconsulting.com,,,,,,,,https://www.linkedin.com/pub/astron-consulting-llc-lion/70/691/799,,,,3,,
Moz_Marketing,2976415204,Noah Mathew,person,50,79,493,"Marketing Analytics Software for Search, Links, Social, and Brand • A Vibrant Online Marketing Community • Resources for Learning Inbound Marketing","Mountain View, CA",http://pbs.twimg.com/profile_images/581581552544395264/H9nbNfzV_normal.jpg,1,0,0.005067886,209,2,Noah,Mathew,North America,United States of America,California,,,,,,,,,,http://ca.linkedin.com/in/mrenaud92,,,,4,,
cloudsvhs,328387738,BigData Hadoop Cloud,company,246,212,12,"Followers will get updates about Big Data, Analytics, Hadoop, NoSQL & Cloud Computing",United States,http://pbs.twimg.com/profile_images/534198614596153344/T1bc3j6S_normal.png,1,6,0.000672258,1499,0,,Cloud,North America,United States of America,,,http://cloud-computation.blogspot.com/,http://cloud-computation.blogspot.com/feeds/posts/default?alt=rss,,,,,,,http://uk.linkedin.com/pub/cloud-computing/20/ba4/936,,,,3,,
ManuelGalehr,3196401479,Manuel Galehr,person,94,269,132,Procurement & Logistics Enthusiast with a Global Mindset. #InternationalBusiness #B2B #StrategicSourcing #Manufacturing #Procurement #GlobalSourcing #Logistics,"New York, USA",http://pbs.twimg.com/profile_images/591697645665722368/Z3j8KHYb_normal.jpg,1,1,0.010219986,109,1,Manuel,Galehr,North America,United States of America,New York,,https://at.linkedin.com/pub/manuel-galehr/2a/100/87a,,,,,,,,http://www.linkedin.com/in/manuel-galehr/2a/100/87a,,,,4,,
Quadrillion1015,2999673583,Quadrillion Partners,company,67,216,139,Operational #PrivateEquity firm making makes equity investments in #middlemarket companies in 3 sectors: #Industrial #Security & #Defense and #Technology,"Dallas, Texas",http://pbs.twimg.com/profile_images/563021495371186176/QTizsFr__normal.jpeg,1,3,0.005490772,193,0,,Partners,North America,United States of America,Texas,Houston,http://www.quadrillionpartners.com/,http://quadrillionpartners.com/feed/,,,,,,,https://www.linkedin.com/in/georgestelling,,,,3,,
ITDoesn_tMatter,3078688391,IT Doesnt Matter,company,23,48,97,"Statler&Waldorf of #IT, #Cloud, #BigData and #IoT",Bermuda Triangle,http://pbs.twimg.com/profile_images/574415950998470656/je_UIfpV_normal.jpeg,1,1,0.006958178,155,0,,Matter,North America,United States of America,Texas,Castle Hills,,,,,,,,,http://it.linkedin.com/pub/paolo-doesn-t-matter/89/52/bb0,,,,3,,
FirebaseRelease,1306066364,Firebase Release,company,928,2,194,"Official @Firebase code releases.
https://t.co/o4zTmNRwOq","San Francisco, CA",http://pbs.twimg.com/profile_images/3435730215/8c1e55d52a26e87e190c42ba5ee185ab_normal.png,1,1,0.001169804,866,0,,Release,North America,United States of America,California,San Francisco,https://www.firebase.com/,,,,,,,,http://ca.linkedin.com/in/brandonkwong,,,,3,,
AnalytecAlchemy,736995368,Analytic Alchemy,company,280,296,8439,Platforms for big data analytics.,Central Pennsylvania,http://pbs.twimg.com/profile_images/2524319745/p9ox2eigs0zn9s0hojow_normal.png,1,4,0.000918113,1100,7,,Alchemy,North America,United States of America,Pennsylvania,Central,http://www.analyticalchemy.com,,,,,,,,http://uk.linkedin.com/in/theok,,,,1,,
